,roadwork_id,loaddatetimeutc,road,type,roadwork_from,roadwork_to,roadwork_label,roadwork_reason,roadwork_start,roadwork_stop,radar_codedirection,roadwork_fromloc_lat,roadwork_fromloc_lon,roadwork_toloc_lat,roadwork_toloc_lon,roadwork_segmentid,segmentstart,segmentend,roadwork_afrc,roadwork_category,roadwork_type
5484,285962644.0,2021-09-17 01:01:00,A27,a,Oosterhout,Oosterhout,closed,De afrit is dicht. Van 17 september 2021 01:00 uur tot 17 september 2021 04:00 uur.,2021-09-16 23:00:00,2021-09-17 02:00:00,1.0,51.64879,4.88233,51.64879,4.88233,3170.0,Breda,Gorinchem,0.0,roadworks,a
5485,285772712.0,2021-09-17 02:00:00,A6,a,Almere-Poort,Almere-Poort,closed,De oprit is dicht. Van 16 september 2021 23:00 uur tot 17 september 2021 05:00 uur.,2021-09-16 21:00:00,2021-09-17 03:00:00,2.0,52.33262,5.15333,52.33262,5.15333,3370.0,Muiden,Lelystad,0.0,roadworks,a
5486,285771946.0,2021-09-17 02:00:00,A4,a,Bergen op Zoom-Zuid,Bergen op Zoom-Zuid,closed,De oprit is dicht. Van 16 september 2021 21:00 uur tot 17 september 2021 05:00 uur.,2021-09-16 19:00:00,2021-09-17 03:00:00,1.0,51.4794,4.31583,51.4794,4.31583,3290.0,Antwerpen,Rotterdam,0.0,roadworks,a
5487,285773220.0,2021-09-17 02:00:00,A6,a,Almere-Stedenwijk,Almere-Stedenwijk,closed,De afrit is dicht. Van 16 september 2021 23:00 uur tot 17 september 2021 05:00 uur.,2021-09-16 21:00:00,2021-09-17 03:00:00,0.0,52.35016,5.19679,52.35016,5.19679,3370.0,Lelystad,Muiden,0.0,roadworks,a
5488,285771639.0,2021-09-17 02:00:00,A1,a,Muiden,Muiden,closed,De oprit is dicht. Van 16 september 2021 23:00 uur tot 17 september 2021 05:00 uur.,2021-09-16 21:00:00,2021-09-17 03:00:00,1.0,52.32795,5.0486,52.32795,5.0486,3000.0,Amsterdam,Amersfoort,0.0,roadworks,a
5489,2857727120.0,2021-09-17 02:00:00,A6,a,Almere-Poort,Almere-Poort,closed,De oprit is dicht. Van 16 september 2021 23:00 uur tot 17 september 2021 05:00 uur.,2021-09-16 21:00:00,2021-09-17 03:00:00,2.0,52.33262,5.15333,52.33262,5.15333,3370.0,Lelystad,Muiden,0.0,roadworks,a
5490,285773589.0,2021-09-17 02:00:00,A9,a,knp. Rottepolderplein,knp. Velsen,closed,Dicht. Van 16 september 2021 21:00 uur tot 17 september 2021 05:00 uur.,2021-09-16 19:00:00,2021-09-17 03:00:00,1.0,52.38439,4.70737,52.44144,4.66828,3461.0,Amstelveen,Alkmaar,0.0,roadworks,a
5491,285604258.0,2021-09-17 02:00:00,A65,a,Vught-Centrum,knp. Vught,closed,Dicht. Van 14 september 2021 tot 17 september 2021 dagelijks tussen 21:00 uur en 05:00 uur.,2021-09-14 19:00:00,2021-09-17 03:00:00,1.0,51.6652,5.29956,51.66996,5.3147,3383.0,Tilburg,'s-Hertogenbosch,0.0,roadworks,a
5492,285604444.0,2021-09-17 02:00:00,N3,n,de aansluiting met de N214,de aansluiting met de N214,closed,De op- en afrit is dicht. Van 15 september 2021 tot 17 september 2021 dagelijks tussen 21:00 uur en 05:00 uur.,2021-09-15 19:00:00,2021-09-17 03:00:00,1.0,51.84095,4.71366,51.84095,4.71366,4440.0,Dordrecht,Papendrecht,3.0,roadworks,n
5493,285956114.0,2021-09-17 02:00:00,A9,a,knp. Velsen,Beverwijk-Oost,closed,Dicht. Van 16 september 2021 21:00 uur tot 17 september 2021 05:00 uur.,2021-09-16 19:00:00,2021-09-17 03:00:00,1.0,52.44144,4.66828,52.47377,4.68258,3461.0,Amstelveen,Alkmaar,0.0,roadworks,a
5494,285962059.0,2021-09-17 02:00:00,A12,a,Duiven,Duiven,closed,De oprit is dicht. Van 17 september 2021 00:30 uur tot 17 september 2021 05:00 uur.,2021-09-16 22:30:00,2021-09-17 03:00:00,0.0,51.9613,6.02159,51.9613,6.02159,3022.0,Duitse grens,Arnhem,0.0,roadworks,a
5495,285775575.0,2021-09-17 02:00:00,A15,a,Havens 4000-5200,Spijkenisse,closed,Dicht. Van 15 september 2021 tot 17 september 2021 dagelijks tussen 22:00 uur en 05:00 uur.,2021-09-15 20:00:00,2021-09-17 03:00:00,1.0,51.86758,4.27783,51.86877,4.30782,3059.0,Europoort,Rotterdam,0.0,roadworks,a
5496,285603576.0,2021-09-17 02:00:00,A16,a,Zwijndrecht,Zwijndrecht,closed,De oprit is dicht. Van 14 september 2021 tot 17 september 2021 dagelijks tussen 21:00 uur en 05:00 uur.,2021-09-14 19:00:00,2021-09-17 03:00:00,0.0,51.81513,4.63326,51.81513,4.63326,3065.0,Rotterdam,Breda,0.0,roadworks,a
5497,285603577.0,2021-09-17 02:00:00,A16,a,afrit Dordrecht-Centrum,afrit Dordrecht-Centrum,closed,De oprit is dicht. Van 14 september 2021 tot 17 september 2021 dagelijks tussen 21:00 uur en 05:00 uur.,2021-09-14 19:00:00,2021-09-17 03:00:00,0.0,51.80352,4.65023,51.80352,4.65023,3065.0,Rotterdam,Breda,0.0,roadworks,a
5498,285777653.0,2021-09-17 02:00:00,A20,a,Maasdijk-Oost,Maasdijk-Oost,closed,De oprit is dicht. Van 16 september 2021 21:00 uur tot 17 september 2021 05:00 uur.,2021-09-16 19:00:00,2021-09-17 03:00:00,0.0,51.95288,4.23233,51.95288,4.23233,3123.0,Gouda,Hoek van Holland,0.0,roadworks,a
5499,285777915.0,2021-09-17 02:00:00,A20,a,Maassluis,Maasdijk-Oost,,Wegwerkzaamheden. Van 16 september 2021 22:00 uur tot 17 september 2021 05:00 uur.,2021-09-16 20:00:00,2021-09-17 03:00:00,0.0,51.92419,4.27212,51.95288,4.23233,3123.0,Gouda,Hoek van Holland,0.0,roadworks,a
5500,285962932.0,2021-09-17 02:00:00,A27,a,Geertruidenberg,Geertruidenberg,closed,De afrit is dicht. Van 17 september 2021 02:00 uur tot 17 september 2021 05:00 uur.,2021-09-17 00:00:00,2021-09-17 03:00:00,1.0,51.71392,4.88897,51.71392,4.88897,3170.0,Breda,Gorinchem,0.0,roadworks,a
5501,285604077.0,2021-09-17 02:00:00,A28,a,De Wijk,De Wijk,closed,De oprit is dicht. Van 15 september 2021 tot 17 september 2021 dagelijks tussen 21:00 uur en 05:00 uur.,2021-09-15 19:00:00,2021-09-17 03:00:00,0.0,52.68447,6.27078,52.68447,6.27078,3192.0,Groningen,Zwolle,0.0,roadworks,a
5502,285774708.0,2021-09-17 02:00:00,A30,a,Ede,Ede,closed,De afrit is dicht. Van 16 september 2021 20:30 uur tot 17 september 2021 05:00 uur.,2021-09-16 18:30:00,2021-09-17 03:00:00,0.0,52.03636,5.61647,52.03636,5.61647,3220.0,Barneveld,Ede,0.0,roadworks,a
5503,285777282.0,2021-09-17 02:00:00,A16,a,Industrieterrein Hazeldonk,Industrieterrein Hazeldonk,closed,De afrit is dicht. Van 16 september 2021 23:00 uur tot 17 september 2021 05:00 uur.,2021-09-16 21:00:00,2021-09-17 03:00:00,0.0,51.49857,4.74193,51.49857,4.74193,3064.0,Breda,Belgische grens,0.0,roadworks,a
5504,285775424.0,2021-09-17 02:00:00,A15,a,Hoogvliet,Spijkenisse,closed,Dicht. Van 15 september 2021 22:00 uur tot 17 september 2021 05:00 uur.,2021-09-15 20:00:00,2021-09-17 03:00:00,0.0,51.87582,4.35806,51.86877,4.30782,3059.0,Rotterdam,Europoort,0.0,roadworks,a
5505,285963212.0,2021-09-17 03:00:00,A65,a,Vught-Centrum,Vught-Centrum,closed,De oprit is dicht. Van 16 september 2021 20:00 uur tot 17 september 2021 06:00 uur.,2021-09-16 18:00:00,2021-09-17 04:00:00,1.0,51.6652,5.29956,51.6652,5.29956,3383.0,Tilburg,'s-Hertogenbosch,0.0,roadworks,a
5506,285604536.0,2021-09-17 03:00:00,A50,a,knp. Hattemerbroek,Kampen,closed,Dicht. Van 15 september 2021 tot 17 september 2021 dagelijks tussen 20:00 uur en 06:00 uur.,2021-09-15 18:00:00,2021-09-17 04:00:00,1.0,52.48626,6.0233,52.55471,5.88169,3343.0,Apeldoorn,Emmeloord,0.0,roadworks,a
5507,284805760.0,2021-09-17 04:00:00,A50,a,Veghel,knp. Ekkersweijer,closed,Dicht. Van 24 september 2021 21:00 uur tot 27 september 2021 05:00 uur.,2021-09-24 19:00:00,2021-09-27 03:00:00,0.0,51.62566,5.50522,51.48635,5.41995,3349.0,Oss,Eindhoven,0.0,roadworks,a
5508,286111485.0,2021-09-18 02:00:00,A16,a,afrit Rijsbergen,afrit Rijsbergen,closed,De afrit is dicht. Van 18 september 2021 01:00 uur tot 18 september 2021 05:00 uur.,2021-09-17 23:00:00,2021-09-18 03:00:00,1.0,51.56415,4.73248,51.56415,4.73248,3064.0,Belgische grens,Breda,0.0,roadworks,a
5509,285962947.0,2021-09-18 02:00:00,A27,a,Nieuwegein,Nieuwegein,closed,De oprit is dicht. Van 17 september 2021 20:00 uur tot 18 september 2021 05:00 uur.,2021-09-17 18:00:00,2021-09-18 03:00:00,0.0,52.01349,5.12029,52.01349,5.12029,3173.0,Utrecht,Gorinchem,0.0,roadworks,a
5510,285962936.0,2021-09-18 02:00:00,A27,a,Nieuwegein,Nieuwegein,closed,De afrit is dicht. Van 17 september 2021 20:00 uur tot 18 september 2021 05:00 uur.,2021-09-17 18:00:00,2021-09-18 03:00:00,1.0,52.01349,5.12029,52.01349,5.12029,3173.0,Gorinchem,Utrecht,0.0,roadworks,a
5511,286113963.0,2021-09-18 02:00:00,A6,a,Lelystad-Noord,Lelystad-Noord,closed,De afrit is dicht. Van 17 september 2021 20:00 uur tot 18 september 2021 05:00 uur.,2021-09-17 18:00:00,2021-09-18 03:00:00,1.0,52.54798,5.5312,52.54798,5.5312,3371.0,Lelystad,Emmeloord,0.0,roadworks,a
5512,285961541.0,2021-09-18 02:00:00,A6,a,Lelystad-Noord,Lelystad-Noord,closed,De afrit is dicht. Van 16 september 2021 tot 18 september 2021 dagelijks tussen 20:00 uur en 05:00 uur.,2021-09-16 18:00:00,2021-09-18 03:00:00,1.0,52.54798,5.5312,52.54798,5.5312,3371.0,Lelystad,Emmeloord,0.0,roadworks,a
5513,285961235.0,2021-09-18 03:00:00,A1,a,afrit Markelo,afrit Markelo,closed,De afrit is dicht. Van 17 september 2021 21:00 uur tot 18 september 2021 06:00 uur.,2021-09-17 19:00:00,2021-09-18 04:00:00,1.0,52.26259,6.45569,52.26259,6.45569,3002.0,Apeldoorn,Hengelo,0.0,roadworks,a
5514,285951950.0,2021-09-18 03:00:00,A7,a,knp. Zaandam,knp. Zaandam,closed,Dicht. Van 16 september 2021 tot 18 september 2021 dagelijks tussen 23:00 uur en 05:05 uur.,2021-09-16 21:00:00,2021-09-18 03:05:00,1.0,52.45566,4.84141,52.45566,4.84141,3400.0,Zaanstad,Hoorn,0.0,roadworks,a
5515,285604541.0,2021-09-18 03:00:00,N50,n,Kampen,knp. Hattemerbroek,closed,Dicht. Van 15 september 2021 tot 18 september 2021 dagelijks tussen 21:00 uur en 06:00 uur.,2021-09-15 19:00:00,2021-09-18 04:00:00,0.0,52.55471,5.88169,52.48626,6.0233,3342.0,Emmeloord,Apeldoorn,3.0,roadworks,n
5516,285961239.0,2021-09-18 03:00:00,A1,a,Deventer,Deventer,closed,De op- en afrit is dicht. Van 17 september 2021 21:00 uur tot 18 september 2021 06:00 uur.,2021-09-17 19:00:00,2021-09-18 04:00:00,1.0,52.23441,6.18282,52.23441,6.18282,3002.0,Apeldoorn,Hengelo,0.0,roadworks,a
5517,286110269.0,2021-09-18 03:00:00,A28,a,Hoogeveen,Hoogeveen,closed,De afrit is dicht. Van 17 september 2021 21:00 uur tot 18 september 2021 06:00 uur.,2021-09-17 19:00:00,2021-09-18 04:00:00,1.0,52.72184,6.46439,52.72184,6.46439,3197.0,Zwolle,Assen,0.0,roadworks,a
5518,285952370.0,2021-09-18 03:00:00,A28,a,knp. Hoogeveen,knp. Hoogeveen,,Wegwerkzaamheden. Van 16 september 2021 tot 18 september 2021 dagelijks tussen 19:00 uur en 06:00 uur.,2021-09-16 17:00:00,2021-09-18 04:00:00,1.0,52.70809,6.45916,52.70809,6.45916,3192.0,Zwolle,Groningen,0.0,roadworks,a
5519,286111079.0,2021-09-18 04:00:00,A15,a,Papendrecht,Papendrecht,closed,De oprit is dicht. Van 17 september 2021 21:00 uur tot 18 september 2021 07:00 uur.,2021-09-17 19:00:00,2021-09-18 05:00:00,1.0,51.83905,4.71257,51.83905,4.71257,3056.0,Rotterdam,Gorinchem,0.0,roadworks,a
5520,286111082.0,2021-09-18 05:00:00,N50,n,Kampen,knp. Emmeloord,closed,Dicht. Van 17 september 2021 21:00 uur tot 18 september 2021 08:00 uur.,2021-09-17 19:00:00,2021-09-18 06:00:00,1.0,52.55471,5.88169,52.69268,5.77487,3343.0,Zwolle,Emmeloord,3.0,roadworks,n
5521,285956382.0,2021-09-18 05:00:00,A9,a,knp. Beverwijk,knp. Velsen,closed,Dicht. Van 17 september 2021 21:00 uur tot 18 september 2021 08:00 uur.,2021-09-17 19:00:00,2021-09-18 06:00:00,0.0,52.48608,4.69237,52.44144,4.66828,3461.0,Alkmaar,Amstelveen,0.0,roadworks,a
5522,286110674.0,2021-09-18 05:00:00,A9,a,Beverwijk-Oost,Beverwijk-Oost,closed,De oprit is dicht. Van 17 september 2021 21:00 uur tot 18 september 2021 08:00 uur.,2021-09-17 19:00:00,2021-09-18 06:00:00,1.0,52.47377,4.68258,52.47377,4.68258,3461.0,Amstelveen,Alkmaar,0.0,roadworks,a
5523,285962633.0,2021-09-18 05:00:00,A16,a,Zwijndrecht,Zwijndrecht,closed,De op- en afrit is dicht. Van 17 september 2021 21:00 uur tot 18 september 2021 08:00 uur.,2021-09-17 19:00:00,2021-09-18 06:00:00,1.0,51.81513,4.63326,51.81513,4.63326,3065.0,Breda,Rotterdam,0.0,roadworks,a
5524,286111280.0,2021-09-18 05:00:00,A16,a,de Drechttunnel,de Drechttunnel,,Wegwerkzaamheden. Van 17 september 2021 21:00 uur tot 18 september 2021 08:00 uur.,2021-09-17 19:00:00,2021-09-18 06:00:00,1.0,51.80981,4.64754,51.80981,4.64754,3065.0,Breda,Rotterdam,0.0,roadworks,a
5525,285963770.0,2021-09-18 06:01:00,A76,a,Nuth,knp. Kunderberg,closed,Dicht. Van 17 september 2021 21:00 uur tot 18 september 2021 09:00 uur.,2021-09-17 19:00:00,2021-09-18 07:00:00,1.0,50.93119,5.88359,50.87662,5.95467,3421.0,Geleen,Heerlen,0.0,roadworks,a
5526,285963495.0,2021-09-18 10:01:00,A67,a,knp. Leenderheide,Geldrop,closed,Dicht. Van 17 september 2021 19:00 uur tot 18 september 2021 13:00 uur.,2021-09-17 17:00:00,2021-09-18 11:00:00,1.0,51.40502,5.50268,51.40704,5.56281,3392.0,Eindhoven,Venlo,0.0,roadworks,a
5527,286093125.0,2021-09-18 14:01:00,N62,n,de Westerscheldetunnel,de Sluiskiltunnel,closed,Dicht. Van 18 september 2021 06:30 uur tot 18 september 2021 16:30 uur.,2021-09-18 04:30:00,2021-09-18 14:30:00,0.0,51.35848,3.79844,51.29152,3.83627,4020.0,Borssele,Belgische grens,3.0,roadworks,n
5528,285118731.0,2021-09-18 16:00:00,A4,a,de Ketheltunnel,de Ketheltunnel,closed,Dicht. Van 18 september 2021 07:00 uur tot 18 september 2021 19:00 uur.,2021-09-18 05:00:00,2021-09-18 17:00:00,2.0,51.94348,4.35819,51.94348,4.35819,3301.0,Rotterdam,Den Haag,0.0,roadworks,a
5529,2851187310.0,2021-09-18 16:00:00,A4,a,de Ketheltunnel,de Ketheltunnel,closed,Dicht. Van 18 september 2021 07:00 uur tot 18 september 2021 19:00 uur.,2021-09-18 05:00:00,2021-09-18 17:00:00,2.0,51.94348,4.35819,51.94348,4.35819,3301.0,Den Haag,Rotterdam,0.0,roadworks,a
5530,286093212.0,2021-09-18 17:00:00,N62,n,de Sluiskiltunnel,de Westerscheldetunnel,closed,Dicht. Van 18 september 2021 06:00 uur tot 18 september 2021 20:00 uur.,2021-09-18 04:00:00,2021-09-18 18:00:00,1.0,51.29152,3.83627,51.35848,3.79844,4020.0,Belgische grens,Borssele,3.0,roadworks,n
5531,285482181.0,2021-09-18 21:00:00,N228,n,Oudewater,Haastrecht,closed,Dicht. Van 30 augustus 2021 05:00 uur tot 18 september 2021 23:59 uur.,2021-08-30 03:00:00,2021-09-18 21:59:00,0.0,52.02161,4.86656,52.00101,4.77876,3770.0,De Meern,Gouda,3.0,roadworks,n
5532,285482177.0,2021-09-18 21:00:00,N228,n,Haastrecht,Oudewater,closed,Dicht. Van 30 augustus 2021 05:00 uur tot 18 september 2021 23:59 uur.,2021-08-30 03:00:00,2021-09-18 21:59:00,1.0,52.00101,4.77876,52.02161,4.86656,3770.0,Gouda,De Meern,3.0,roadworks,n
5533,286112125.0,2021-09-19 06:01:00,A16,a,de Drechttunnel,de Drechttunnel,closed,Dicht. Van 18 september 2021 23:00 uur tot 19 september 2021 09:00 uur.,2021-09-18 21:00:00,2021-09-19 07:00:00,1.0,51.80981,4.64754,51.80981,4.64754,3065.0,Breda,Rotterdam,0.0,roadworks,a
5534,286309188.0,2021-09-19 07:01:00,A13,a,afrit Rotterdam-Airport,afrit Rotterdam-Airport,closed,De afrit is dicht. Van 19 september 2021 00:01 uur tot 19 september 2021 09:30 uur.,2021-09-18 22:01:00,2021-09-19 07:30:00,0.0,51.9505,4.41636,51.9505,4.41636,3040.0,Den Haag,Rotterdam,0.0,roadworks,a
5535,286111075.0,2021-09-19 07:01:00,A13,a,afrit Rotterdam-Airport,afrit Rotterdam-Airport,closed,De oprit is dicht. Van 18 september 2021 22:00 uur tot 19 september 2021 10:00 uur.,2021-09-18 20:00:00,2021-09-19 08:00:00,1.0,51.9505,4.41636,51.9505,4.41636,3040.0,Rotterdam,Den Haag,0.0,roadworks,a
5536,286110472.0,2021-09-19 09:01:00,A67,a,Asten,knp. Leenderheide,closed,Dicht. Van 18 september 2021 18:00 uur tot 19 september 2021 12:00 uur.,2021-09-18 16:00:00,2021-09-19 10:00:00,0.0,51.41772,5.7624,51.40502,5.50268,3392.0,Venlo,Eindhoven,0.0,roadworks,a
5537,286112353.0,2021-09-19 10:01:00,A16,a,de Drechttunnel,de Drechttunnel,closed,Dicht. Van 19 september 2021 19:00 uur tot 20 september 2021 05:00 uur.,2021-09-19 17:00:00,2021-09-20 03:00:00,1.0,51.80981,4.64754,51.80981,4.64754,3065.0,Breda,Rotterdam,0.0,roadworks,a
5538,285961797.0,2021-09-20 01:00:00,A7,a,Hoorn,Hoorn,closed,De op- en afrit is dicht. Van 17 september 2021 22:00 uur tot 20 september 2021 04:00 uur.,2021-09-17 20:00:00,2021-09-20 02:00:00,1.0,52.64899,5.03578,52.64899,5.03578,3400.0,Zaanstad,Hoorn,0.0,roadworks,a
5539,284805757.0,2021-09-20 02:00:00,A50,a,Veghel,knp. Ekkersweijer,closed,Dicht. Van 16 september 2021 21:00 uur tot 20 september 2021 05:00 uur.,2021-09-16 19:00:00,2021-09-20 03:00:00,0.0,51.62566,5.50522,51.48635,5.41995,3349.0,Oss,Eindhoven,0.0,roadworks,a
5540,2863110950.0,2021-09-20 02:00:00,A58,a,Etten-Leur-West,Etten-Leur-West,closed,De op- en afrit is dicht. Van 17 september 2021 tot 20 september 2021 dagelijks tussen 21:00 uur en 05:00 uur.,2021-09-17 19:00:00,2021-09-20 03:00:00,2.0,51.55503,4.61061,51.55503,4.61061,3352.0,Breda,Bergen op Zoom,0.0,roadworks,a
5541,286311095.0,2021-09-20 02:00:00,A58,a,Etten-Leur-West,Etten-Leur-West,closed,De op- en afrit is dicht. Van 17 september 2021 tot 20 september 2021 dagelijks tussen 21:00 uur en 05:00 uur.,2021-09-17 19:00:00,2021-09-20 03:00:00,2.0,51.55503,4.61061,51.55503,4.61061,3352.0,Bergen op Zoom,Breda,0.0,roadworks,a
5542,286310528.0,2021-09-20 02:00:00,A50,a,Son en Breugel,Son en Breugel,closed,De afrit is dicht. Van 16 september 2021 21:00 uur tot 20 september 2021 05:00 uur.,2021-09-16 19:00:00,2021-09-20 03:00:00,0.0,51.51327,5.46937,51.51327,5.46937,3349.0,Oss,Eindhoven,0.0,roadworks,a
5543,286310961.0,2021-09-20 02:00:00,A50,a,Eerde,Eerde,closed,De op- en afrit is dicht. Van 16 september 2021 21:00 uur tot 20 september 2021 05:00 uur.,2021-09-16 19:00:00,2021-09-20 03:00:00,0.0,51.60293,5.51127,51.60293,5.51127,3349.0,Oss,Eindhoven,0.0,roadworks,a
5544,286310602.0,2021-09-20 02:00:00,A50,a,Sint-Oedenrode,Sint-Oedenrode,closed,De op- en afrit is dicht. Van 16 september 2021 21:00 uur tot 20 september 2021 05:00 uur.,2021-09-16 19:00:00,2021-09-20 03:00:00,0.0,51.57101,5.47921,51.57101,5.47921,3349.0,Oss,Eindhoven,0.0,roadworks,a
5545,286309890.0,2021-09-20 02:00:00,A16,a,afrit Dordrecht-Centrum,afrit Dordrecht-Centrum,closed,De oprit is dicht. Van 18 september 2021 tot 20 september 2021 dagelijks tussen 21:00 uur en 05:00 uur.,2021-09-18 19:00:00,2021-09-20 03:00:00,1.0,51.80352,4.65023,51.80352,4.65023,3065.0,Breda,Rotterdam,0.0,roadworks,a
5546,285119642.0,2021-09-20 02:00:00,N59,n,de Grevelingensluis,de Grevelingensluis,closed,Dicht. Van 17 september 2021 20:00 uur tot 20 september 2021 05:00 uur.,2021-09-17 18:00:00,2021-09-20 03:00:00,2.0,51.66737,4.09397,51.66737,4.09397,3386.0,Zierikzee,knp. Hellegatsplein,3.0,roadworks,n
5547,2851196420.0,2021-09-20 02:00:00,N59,n,de Grevelingensluis,de Grevelingensluis,closed,Dicht. Van 17 september 2021 20:00 uur tot 20 september 2021 05:00 uur.,2021-09-17 18:00:00,2021-09-20 03:00:00,2.0,51.66737,4.09397,51.66737,4.09397,3386.0,knp. Hellegatsplein,Zierikzee,3.0,roadworks,n
5548,285952611.0,2021-09-20 02:00:00,N200,n,Halfweg,knp. Rottepolderplein,closed,Dicht. Van 16 september 2021 21:00 uur tot 20 september 2021 05:00 uur.,2021-09-16 19:00:00,2021-09-20 03:00:00,0.0,52.38634,4.74051,52.38435,4.7077,3333.0,Amsterdam,Haarlem,3.0,roadworks,n
5549,286113480.0,2021-09-20 02:00:00,A4,a,Schiphol,Schiphol,closed,De afrit is dicht. Van 16 september 2021 16:00 uur tot 20 september 2021 05:00 uur.,2021-09-16 14:00:00,2021-09-20 03:00:00,1.0,52.30818,4.74771,52.30818,4.74771,3300.0,Den Haag,Amsterdam,0.0,roadworks,a
5550,285962336.0,2021-09-20 02:00:00,A15,a,Havens 4000-5200,Havens 4000-5200,closed,De oprit is dicht. Van 17 september 2021 21:00 uur tot 20 september 2021 05:00 uur.,2021-09-17 19:00:00,2021-09-20 03:00:00,0.0,51.86758,4.27783,51.86758,4.27783,3059.0,Rotterdam,Europoort,0.0,roadworks,a
5551,285111072.0,2021-09-20 02:00:00,A9,a,knp. Holendrecht,knp. Diemen,closed,Dicht. Gaasperdammertunnel Van 17 september 2021 21:00 uur tot 20 september 2021 05:00 uur.,2021-09-17 19:00:00,2021-09-20 03:00:00,0.0,52.29207,4.94287,52.33386,5.00081,3460.0,Amstelveen,Diemen,0.0,roadworks,a
5552,286308977.0,2021-09-20 02:00:00,A9,a,knp. Beverwijk,knp. Velsen,closed,Dicht. Van 19 september 2021 21:00 uur tot 20 september 2021 05:00 uur.,2021-09-19 19:00:00,2021-09-20 03:00:00,0.0,52.48608,4.69237,52.44144,4.66828,3461.0,Alkmaar,Amstelveen,0.0,roadworks,a
5553,285111144.0,2021-09-20 02:00:00,A9,a,knp. Diemen,knp. Holendrecht,closed,Dicht. Van 17 september 2021 23:00 uur tot 20 september 2021 05:00 uur.,2021-09-17 21:00:00,2021-09-20 03:00:00,1.0,52.33386,5.00081,52.29207,4.94287,3460.0,Diemen,Amstelveen,0.0,roadworks,a
5554,285970008.0,2021-09-20 03:00:00,A7,a,Groningen-West,Groningen-West,closed,De afrit is dicht. Van 17 september 2021 22:00 uur tot 20 september 2021 06:00 uur.,2021-09-17 20:00:00,2021-09-20 04:00:00,1.0,53.19666,6.54032,53.19666,6.54032,3403.0,Heerenveen,Groningen,0.0,roadworks,a
5555,286110710.0,2021-09-20 03:00:00,N7,n,knp. Euvelgunne,Groningen-Zuidoost,closed,Dicht. Van 17 september 2021 22:00 uur tot 20 september 2021 06:00 uur.,2021-09-17 20:00:00,2021-09-20 04:00:00,0.0,53.21693,6.61843,53.21149,6.58856,3412.0,de Duitse grens,Groningen,3.0,roadworks,n
5556,285971495.0,2021-09-20 03:00:00,N33,n,de aansluiting met de A28,de aansluiting met de A7,closed,Dicht. Van 17 september 2021 19:00 uur tot 20 september 2021 06:00 uur.,2021-09-17 17:00:00,2021-09-20 04:00:00,1.0,52.97057,6.55318,53.17059,6.89396,4721.0,Assen,Eemshaven,3.0,roadworks,n
5557,285971489.0,2021-09-20 03:00:00,N33,n,de aansluiting met de A7,de aansluiting met de A28,closed,Dicht. Van 17 september 2021 19:00 uur tot 20 september 2021 06:00 uur.,2021-09-17 17:00:00,2021-09-20 04:00:00,0.0,53.17059,6.89396,52.97057,6.55318,4720.0,Eemshaven,Assen,3.0,roadworks,n
5558,286400924.0,2021-09-20 11:01:00,A58,a,Arnemuiden,knp. Stelleplas,closed,Dicht. Van 20 september 2021 21:00 uur tot 21 september 2021 05:00 uur.,2021-09-20 19:00:00,2021-09-21 03:00:00,1.0,51.49707,3.67785,51.48811,3.79591,3351.0,Vlissingen,Bergen op Zoom,0.0,roadworks,a
5559,286311394.0,2021-09-20 19:01:00,A7,a,Groningen-West,Groningen-West,closed,De afrit is dicht. Van 17 september 2021 tot 20 september 2021 dagelijks tussen 22:00 uur en 22:00 uur.,2021-09-17 20:00:00,2021-09-20 20:00:00,0.0,53.19666,6.54032,53.19666,6.54032,3403.0,Groningen,Heerenveen,0.0,roadworks,a
5560,286512519.0,2021-09-21 00:00:00,A13,a,Rijswijk,Rijswijk,closed,De afrit is dicht. Van 20 september 2021 23:59 uur tot 21 september 2021 03:00 uur.,2021-09-20 21:59:00,2021-09-21 01:00:00,1.0,52.03518,4.35311,52.03518,4.35311,3040.0,Rotterdam,Den Haag,0.0,roadworks,a
5561,286511037.0,2021-09-21 01:00:00,A4,a,Dinteloord,Dinteloord,closed,Afrit dicht. Van 20 september 2021 23:59 uur tot 21 september 2021 04:00 uur.,2021-09-20 21:59:00,2021-09-21 02:00:00,0.0,51.62655,4.38313,51.62655,4.38313,3290.0,Rotterdam,Antwerpen,0.0,roadworks,a
5562,286400641.0,2021-09-21 02:00:00,A29,a,knp. Hellegatsplein,Willemstad,closed,Dicht. Van 20 september 2021 22:00 uur tot 21 september 2021 05:00 uur.,2021-09-20 20:00:00,2021-09-21 03:00:00,0.0,51.69927,4.39537,51.68114,4.4183,3210.0,Rotterdam,Bergen op Zoom,0.0,roadworks,a
5563,286400377.0,2021-09-21 02:00:00,A27,a,Hilversum,Hilversum,closed,De afrit is dicht. Van 20 september 2021 19:00 uur tot 21 september 2021 05:00 uur.,2021-09-20 17:00:00,2021-09-21 03:00:00,0.0,52.20511,5.19777,52.20511,5.19777,3171.0,Almere,Utrecht,0.0,roadworks,a
5564,286400508.0,2021-09-21 02:00:00,A29,a,knp. Sabina,knp. Hellegatsplein,closed,Dicht. Van 20 september 2021 19:00 uur tot 21 september 2021 05:00 uur.,2021-09-20 17:00:00,2021-09-21 03:00:00,1.0,51.6599,4.41906,51.69927,4.39537,3210.0,Bergen op Zoom,Rotterdam,0.0,roadworks,a
